,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
4101,0,6,1,4,543,0,1,1,110,110.0,1,55,1
4102,16,6,6,3,546,1,0,0,140,140.0,1,60,1
4103,7,7,0,0,554,2,1,0,300,265.0,1,65,1
4104,23,7,5,1,559,0,0,2,70,70.0,1,70,1
4105,14,8,0,2,4451,5,1,2,0,0.0,1,75,1
4106,6,9,5,5,404,2,0,0,300,265.0,1,78,1
4107,21,9,6,6,413,1,1,1,120,120.0,1,63,1
4108,12,10,5,4,422,0,0,1,110,110.0,1,67,1
4109,4,10,6,3,427,1,1,0,140,140.0,1,72,1
4110,19,11,4,0,1226,2,0,0,300,265.0,1,58,1
4111,11,11,6,1,1244,0,1,2,70,0.0,1,80,0
4112,2,12,4,2,4451,5,1,2,0,0.0,1,73,1
4113,17,12,5,5,1255,2,1,0,300,265.0,1,68,1
4114,9,1,4,6,1262,1,0,1,120,120.0,1,65,1
4115,0,1,0,4,1272,0,1,1,110,110.0,1,75,1
4116,16,2,1,3,1275,1,0,0,140,70.0,1,82,0
4117,7,2,6,0,645,2,1,0,300,120.0,1,58,0
4118,23,3,0,1,659,0,0,2,70,70.0,1,70,1
4119,14,3,2,2,4451,5,1,2,0,0.0,1,78,1
4120,5,4,0,5,1225,2,0,0,300,265.0,1,65,1
4121,21,5,1,6,1241,1,1,1,120,120.0,1,70,1
4122,12,5,0,4,1253,0,0,1,110,110.0,1,62,1
4123,4,6,1,3,1254,1,1,0,140,140.0,1,80,1
4124,19,6,6,0,1263,2,0,0,300,265.0,1,55,1
4125,11,7,1,1,1269,0,1,2,70,70.0,1,68,1
4126,2,7,0,2,4451,5,1,2,0,0.0,1,72,1
4127,17,8,1,5,1284,2,1,0,300,265.0,1,75,1
4128,9,9,6,6,1292,1,0,1,120,120.0,1,82,1
4129,0,9,0,4,1296,0,1,1,110,110.0,1,88,1
4130,16,10,5,3,1232,1,0,0,140,90.0,1,68,0
4131,7,10,6,0,1235,2,1,0,300,265.0,1,77,1
4132,22,11,4,1,1252,0,0,2,70,70.0,1,62,1
4133,14,11,6,2,4451,5,1,2,0,0.0,1,65,1
4134,5,12,4,5,1261,2,0,0,300,265.0,1,74,1
4135,21,12,5,6,1273,1,1,1,120,120.0,1,79,1
4136,12,1,5,4,1281,0,0,1,110,110.0,1,55,1
4137,4,1,1,3,1283,1,1,0,140,140.0,1,72,1
4138,19,2,2,0,910,2,0,0,300,265.0,1,68,1
4139,10,2,0,1,934,0,1,2,70,70.0,1,75,1
4140,2,3,1,2,4451,5,1,2,0,0.0,1,60,1
4141,17,3,2,5,973,2,1,0,300,265.0,1,68,1
4142,9,4,0,6,982,1,0,1,120,70.0,1,72,0
4143,0,5,1,4,991,0,1,1,110,60.0,1,78,0
4144,15,5,6,3,1003,1,0,0,140,140.0,1,63,1
4145,7,6,0,0,1011,2,1,0,300,265.0,1,70,1
4146,22,6,5,1,1027,0,0,2,70,70.0,1,65,1
4147,14,7,0,2,4451,5,1,2,0,0.0,1,80,1
4148,5,7,5,5,1059,2,0,0,300,265.0,1,72,1
4149,21,8,6,6,1069,1,1,1,120,120.0,1,68,1
4150,12,9,4,4,1078,0,0,1,110,70.0,1,75,0
4151,3,9,5,3,1099,1,1,0,140,110.0,1,58,0
4152,19,10,3,0,1107,2,0,0,300,265.0,1,65,1
4153,10,10,5,1,1121,0,1,2,70,70.0,1,70,1
4154,2,11,3,2,4451,5,1,2,0,0.0,1,75,1
4155,17,11,4,5,1135,2,1,0,300,265.0,1,82,1
4156,9,12,2,6,1148,1,0,1,120,120.0,1,63,1
4157,0,12,3,4,1154,0,1,1,110,110.0,1,67,1
4158,15,1,5,3,1155,1,0,0,140,140.0,1,74,1
4159,7,1,6,0,1163,2,1,0,300,265.0,1,79,1
4160,22,2,4,1,1168,0,0,2,70,70.0,1,55,1
4161,14,3,6,2,4451,5,1,2,0,0.0,1,68,1
4162,5,3,0,5,1180,2,0,0,300,90.0,1,72,0
4163,20,4,5,6,1185,1,1,1,120,120.0,1,60,1
4164,12,4,0,4,1189,0,0,1,110,110.0,1,75,1
4165,3,5,5,3,1195,1,1,0,140,140.0,1,78,1
4166,19,5,6,0,1198,2,0,0,300,265.0,1,68,1
4167,10,6,4,1,1209,0,1,2,70,70.0,1,65,1
4168,2,7,5,2,4451,5,1,2,0,0.0,1,70,1
4169,17,7,3,5,1223,2,1,0,300,265.0,1,82,1
4170,8,8,4,6,1229,1,0,1,120,120.0,1,77,1
4171,0,8,2,4,1236,0,1,1,110,110.0,1,55,1
4172,15,9,4,3,1251,1,0,0,140,140.0,1,67,1
4173,7,9,2,0,1259,2,1,0,300,265.0,1,73,1
4174,22,10,3,1,1266,0,0,2,70,70.0,1,68,1
4175,14,10,1,2,4451,5,1,2,0,0.0,1,75,1
4176,6,11,2,5,1278,2,0,0,300,140.0,1,80,0
4177,21,12,0,6,1285,1,1,1,120,120.0,1,63,1
4178,13,12,2,4,1287,0,0,1,110,110.0,1,72,1
4179,4,1,5,3,1300,1,1,0,140,140.0,1,58,1
4180,20,1,1,0,1308,2,0,0,300,265.0,1,68,1
4181,11,2,2,1,1315,0,1,2,70,70.0,1,70,1
4182,3,2,0,2,4451,5,1,2,0,0.0,1,75,1
4183,19,3,3,5,1324,2,1,0,300,265.0,1,65,1
4184,10,3,4,6,1326,1,0,1,120,90.0,1,62,0
4185,2,4,2,4,1328,0,1,1,110,110.0,1,77,1
4186,17,5,3,3,1333,1,0,0,140,140.0,1,80,1
4187,9,5,1,0,1337,2,1,0,300,265.0,1,68,1
4188,0,6,2,1,1339,0,0,2,70,70.0,1,72,1
4189,15,6,0,2,4451,5,1,2,0,0.0,1,75,1
4190,7,7,1,5,1356,2,0,0,300,265.0,1,58,1
4191,22,7,6,6,1357,1,1,1,120,120.0,1,63,1
4192,14,8,1,4,1366,0,0,1,110,110.0,1,70,1
4193,5,9,6,3,1369,1,1,0,140,140.0,1,74,1
4194,20,9,0,0,1375,2,0,0,300,265.0,1,79,1
4195,12,10,6,1,1380,0,1,2,70,70.0,1,65,1
4196,3,10,0,2,4451,5,1,2,0,0.0,1,68,1
4197,19,11,5,5,1,2,1,0,300,265.0,1,82,1
4198,10,11,0,6,7,1,0,1,120,120.0,1,60,1
4199,2,12,5,4,11,0,1,1,110,110.0,1,72,1
4200,17,12,6,3,16,1,0,0,140,140.0,1,75,1
4201,8,1,4,0,23,2,1,0,300,265.0,1,68,1
4202,0,1,0,1,29,0,0,2,70,70.0,1,70,1
4203,15,2,1,2,4451,5,1,2,0,0.0,1,55,1
4204,7,2,6,5,35,2,0,0,300,265.0,1,57,1
4205,22,3,0,6,38,1,1,1,120,120.0,1,111,1
4206,14,3,2,4,39,0,0,1,110,110.0,1,64,1
4207,5,4,0,3,42,1,1,0,140,60.0,1,118,0
4208,20,5,1,0,50,2,0,0,300,265.0,1,39,1
4209,12,5,0,1,62,0,1,2,70,90.0,1,88,0
4210,3,6,1,2,4451,5,1,2,0,0.0,1,55,1
4211,19,6,6,5,81,2,1,0,300,265.0,1,102,1
4212,10,7,1,6,87,1,0,1,120,120.0,1,43,1
4213,1,7,6,4,92,0,1,1,110,110.0,1,75,1
4214,17,8,0,3,96,1,0,0,140,140.0,1,40,1
4215,8,9,5,0,97,2,1,0,300,265.0,1,62,1
4216,0,9,6,1,102,0,0,2,70,70.0,1,38,1
4217,15,10,4,2,4451,5,1,2,0,0.0,1,65,1
4218,7,10,5,5,113,2,0,0,300,265.0,1,42,1
4219,22,11,3,6,118,1,1,1,120,110.0,1,55,0
4220,13,11,5,4,127,0,0,1,110,110.0,1,48,1
4221,5,12,3,3,132,1,1,0,140,140.0,1,50,1
4222,20,12,4,0,136,2,0,0,300,265.0,1,58,1
4223,12,1,6,1,141,0,1,2,70,70.0,1,46,1
4224,3,1,0,2,4451,5,1,2,0,0.0,1,53,1
4225,18,2,5,5,147,2,1,0,300,110.0,1,47,0
4226,10,3,0,6,154,1,0,1,120,120.0,1,51,1
4227,1,3,1,4,155,0,1,1,110,110.0,1,44,1
4228,17,4,6,3,160,1,0,0,140,140.0,1,59,1
4229,8,4,0,0,167,2,1,0,300,265.0,1,54,1
4230,0,5,5,1,173,0,0,2,70,70.0,1,43,1
4231,15,5,6,2,4451,5,1,2,0,0.0,1,56,1
4232,6,6,4,5,188,2,0,0,300,265.0,1,52,1
4233,22,7,5,6,192,1,1,1,120,90.0,1,45,0
4234,13,7,4,4,196,0,0,1,110,110.0,1,57,1
4235,5,8,5,3,200,1,1,0,140,120.0,1,49,0
4236,20,8,3,0,217,2,0,0,300,265.0,1,60,1
4237,12,9,5,1,219,0,1,2,70,70.0,1,41,1
4238,3,9,3,2,4451,5,1,2,0,0.0,1,63,1
4239,18,10,4,5,235,2,1,0,300,265.0,1,39,1
4240,10,11,2,6,236,1,0,1,120,120.0,1,66,1
4241,1,11,3,4,252,0,1,1,110,90.0,1,43,0
4242,17,12,1,3,256,1,0,0,140,140.0,1,61,1
4243,8,12,3,0,261,2,1,0,300,265.0,1,37,1
4244,23,1,5,1,264,0,0,2,70,70.0,1,54,1
4245,15,1,1,2,4451,5,1,2,0,0.0,1,46,1
4246,6,2,2,5,276,2,0,0,300,265.0,1,55,1
4247,22,2,0,6,279,1,1,1,120,90.0,1,49,0
4248,13,3,3,4,286,0,0,1,110,110.0,1,60,1
4249,5,3,4,3,291,1,1,0,140,140.0,1,42,1
4250,20,4,2,0,314,2,0,0,300,265.0,1,57,1
4251,11,5,4,1,324,0,1,2,70,70.0,1,48,1
4252,3,5,2,2,4451,5,1,2,0,0.0,1,52,1
4253,18,6,3,5,333,2,1,0,300,265.0,1,45,1
4254,10,6,2,6,342,1,0,1,120,120.0,1,59,1
4255,1,7,3,4,350,0,1,1,110,110.0,1,53,1
4256,17,8,1,3,368,1,0,0,140,70.0,1,47,0
4257,9,8,2,0,373,2,1,0,300,265.0,1,51,1
4258,0,9,0,1,380,0,0,2,70,70.0,1,44,1
4259,16,9,1,2,4451,5,1,2,0,0.0,1,58,1
4260,7,10,6,5,394,2,0,0,300,265.0,1,54,1
4261,23,10,0,6,396,1,1,1,120,120.0,1,43,1
4262,14,11,5,4,409,0,0,1,110,110.0,1,56,1
4263,5,11,6,3,416,1,1,0,140,90.0,1,50,0
4264,21,12,4,0,423,2,0,0,300,265.0,1,45,1
4265,12,12,6,1,424,0,1,2,70,70.0,1,55,1
4266,4,1,4,2,4451,5,1,2,0,0.0,1,48,1
4267,19,1,0,5,432,2,1,0,300,265.0,1,60,1
4268,11,2,1,6,435,1,0,1,120,120.0,1,42,1
4269,2,2,6,4,441,0,1,1,110,110.0,1,57,1
4270,17,3,0,3,450,1,0,0,140,140.0,1,49,1
4271,9,3,1,0,455,2,1,0,300,265.0,1,52,1
4272,0,4,6,1,459,0,0,2,70,70.0,1,46,1
4273,16,5,0,2,4451,5,1,2,0,0.0,1,58,1
4274,7,5,5,5,471,2,0,0,300,265.0,1,53,1
4275,22,6,6,6,474,1,1,1,120,120.0,1,47,1
4276,14,6,5,4,479,0,0,1,110,70.0,1,51,0
4277,5,7,6,3,483,1,1,0,140,140.0,1,44,1
4278,21,7,4,0,491,2,0,0,300,265.0,1,59,1
4279,12,8,6,1,503,0,1,2,70,70.0,1,54,1
4280,4,9,4,2,4451,5,1,2,0,0.0,1,43,1
4281,19,9,5,5,512,2,1,0,300,120.0,1,56,0
4282,10,10,4,6,520,1,0,1,120,90.0,1,50,0
4283,2,10,5,4,525,0,1,1,110,110.0,1,45,1
4284,17,11,3,3,529,1,0,0,140,140.0,1,55,1
4285,9,11,5,0,536,2,1,0,300,265.0,1,48,1
4286,0,12,3,1,540,0,0,2,70,0.0,1,60,0
4287,15,12,4,2,4451,5,1,2,0,0.0,1,42,1
4288,7,1,6,5,551,2,0,0,300,100.0,1,57,0
4289,22,1,0,6,555,1,1,1,120,120.0,1,49,1
4290,14,2,5,4,556,0,0,1,110,110.0,1,52,1
4291,5,3,6,3,560,1,1,0,140,140.0,1,46,1
4292,21,3,0,0,564,2,0,0,300,265.0,1,58,1
4293,12,4,5,1,568,0,1,2,70,70.0,1,53,1
4294,3,4,6,2,4451,5,1,2,0,0.0,1,47,1
4295,19,5,4,5,573,2,1,0,300,265.0,1,51,1
4296,10,5,5,6,586,1,0,1,120,120.0,1,44,1
4297,2,6,3,4,1823,0,1,1,110,110.0,1,59,1
4298,17,6,4,3,1826,1,0,0,140,140.0,1,54,1
4299,8,7,2,0,1827,2,1,0,300,100.0,1,43,0
4300,0,8,3,1,1835,0,0,2,70,70.0,1,56,1
4301,15,8,1,2,4451,5,1,2,0,0.0,1,50,1
4302,7,9,2,5,32,2,0,0,300,265.0,1,45,1
4303,22,9,0,6,74,1,1,1,120,70.0,1,55,0
4304,14,10,2,4,110,0,0,1,110,110.0,1,48,1
4305,5,10,0,3,142,1,1,0,140,140.0,1,60,1
4306,20,11,1,0,183,2,0,0,300,265.0,1,42,1
4307,12,12,6,1,227,0,1,2,70,70.0,1,57,1
4308,3,12,0,2,4451,5,1,2,0,0.0,1,49,1
4309,19,1,2,5,331,2,1,0,300,265.0,1,52,1
4310,10,1,5,6,386,1,0,1,120,120.0,1,46,1
4311,2,2,3,4,429,0,1,1,110,110.0,1,58,1
4312,17,2,4,3,428,1,0,0,140,140.0,1,53,1
4313,8,3,2,0,462,2,1,0,300,265.0,1,47,1
4314,0,3,3,1,511,0,0,2,70,70.0,1,45,1
4315,15,4,1,2,4451,5,1,2,0,0.0,1,50,1
4316,7,5,2,5,569,2,0,0,300,90.0,1,55,0
4317,22,5,0,6,599,1,1,1,120,120.0,1,48,1
4318,13,6,2,4,617,0,0,1,110,110.0,1,60,1
4319,5,6,0,3,622,1,1,0,140,140.0,1,42,1
4320,20,7,1,0,626,2,0,0,300,265.0,1,57,1
4321,12,7,0,1,630,0,1,2,70,70.0,1,49,1
4322,3,8,1,2,4451,5,1,2,0,0.0,1,52,1
4323,19,9,6,5,649,2,1,0,300,265.0,1,46,1
4324,10,9,0,6,663,1,0,1,120,100.0,1,58,0
4325,1,10,6,4,674,0,1,1,110,110.0,1,53,1
4326,17,10,0,3,691,1,0,0,140,140.0,1,47,1
4327,8,11,5,0,698,2,1,0,300,265.0,1,51,1
4328,0,11,0,1,714,0,0,2,70,70.0,1,44,1
4329,15,12,5,2,4451,5,1,2,0,0.0,1,59,1
4330,6,12,6,5,745,2,0,0,300,265.0,1,54,1
4331,22,1,1,6,753,1,1,1,120,120.0,1,43,1
4332,13,2,3,4,762,0,0,1,110,100.0,1,56,0
4333,5,2,1,3,770,1,1,0,140,110.0,1,50,0
4334,20,3,2,0,775,2,0,0,300,265.0,1,45,1
4335,12,3,1,1,776,0,1,2,70,70.0,1,55,1
4336,3,4,2,2,4451,5,1,2,0,0.0,1,48,1
4337,18,5,0,5,808,2,1,0,300,110.0,1,60,0
4338,10,5,2,6,818,1,0,1,120,120.0,1,42,1
4339,1,6,0,4,833,0,1,1,110,70.0,1,57,0
4340,17,6,1,3,863,1,0,0,140,140.0,1,49,1
4341,8,7,6,0,870,2,1,0,300,265.0,1,52,1
4342,23,7,0,1,885,0,0,2,70,70.0,1,46,1
4343,15,8,6,2,4451,5,1,2,0,0.0,1,58,1
4344,6,8,0,5,913,2,0,0,300,265.0,1,53,1
4345,22,9,5,6,926,1,1,1,120,120.0,1,47,1
4346,13,10,0,4,958,0,0,1,110,110.0,1,51,1
4347,5,10,5,3,965,1,1,0,140,140.0,1,44,1
4348,20,11,6,0,984,2,0,0,300,265.0,1,59,1
4349,12,11,5,1,998,0,1,2,70,90.0,1,54,0
4350,4,12,6,2,4451,5,1,2,0,0.0,1,43,1
4351,19,12,0,5,1022,2,1,0,300,265.0,1,56,1
4352,11,1,2,6,1035,1,0,1,120,120.0,1,50,1
4353,2,1,3,4,1054,0,1,1,110,110.0,1,45,1
4354,18,2,1,3,1062,1,0,0,140,140.0,1,55,1
4355,9,3,2,0,1070,2,1,0,300,265.0,1,48,1
4356,0,3,6,1,1084,0,0,2,70,70.0,1,60,1
4357,16,4,0,2,4451,5,1,2,0,0.0,1,42,1
4358,7,4,5,5,1112,2,0,0,300,265.0,1,57,1
4359,23,5,6,6,1122,1,1,1,120,120.0,1,49,1
4360,14,5,4,4,1123,0,0,1,110,60.0,1,52,0
4361,5,6,5,3,1132,1,1,0,140,140.0,1,46,1
4362,21,6,3,0,1145,2,0,0,300,265.0,1,58,1
4363,12,7,5,1,1149,0,1,2,70,70.0,1,53,1
4364,4,8,3,2,4451,5,1,2,0,0.0,1,47,1
4365,19,8,4,5,1160,2,1,0,300,265.0,1,51,1
4366,11,9,2,6,1169,1,0,1,120,120.0,1,44,1
4367,2,9,3,4,1175,0,1,1,110,110.0,1,59,1
4368,17,10,1,3,1181,1,0,0,140,140.0,1,54,1
4369,9,10,2,0,1184,2,1,0,300,265.0,1,43,1
4370,0,11,0,1,1190,0,0,2,70,70.0,1,56,1
4371,16,11,1,2,4451,5,1,2,0,0.0,1,50,1
4372,7,12,6,5,1203,2,0,0,300,60.0,1,45,0
4373,22,1,0,6,1204,1,1,1,120,110.0,1,55,0
4374,14,1,4,4,1210,0,0,1,110,110.0,1,48,1
4375,5,2,5,3,1216,1,1,0,140,140.0,1,60,1
4376,21,2,3,0,1230,2,0,0,300,265.0,1,42,1
4377,12,3,4,1,1242,0,1,2,70,70.0,1,57,1
4378,4,3,5,2,4451,5,1,2,0,0.0,1,49,1
4379,19,4,2,5,1256,2,1,0,300,265.0,1,52,1
4380,10,4,4,6,1268,1,0,1,120,120.0,1,46,1
4381,2,5,2,4,1274,0,1,1,110,60.0,1,58,0
4382,17,6,3,3,1282,1,0,0,140,140.0,1,53,1
4383,9,6,1,0,1286,2,1,0,300,70.0,1,47,0
4384,0,7,2,1,1293,0,0,2,70,70.0,1,51,1
4385,16,7,0,2,4451,5,1,2,0,0.0,1,44,1
4386,7,8,1,5,1303,2,0,0,300,265.0,1,59,1
4387,22,8,6,6,1313,1,1,1,120,120.0,1,54,1
4388,14,9,1,4,1318,0,0,1,110,110.0,1,43,1
4389,5,10,6,3,1321,1,1,0,140,140.0,1,56,1
4390,21,10,0,0,1325,2,0,0,300,90.0,1,50,0
4391,12,11,6,1,1327,0,1,2,70,70.0,1,45,1
4392,3,11,0,2,4451,5,1,2,0,0.0,1,55,1
4393,19,12,5,5,1334,2,1,0,300,265.0,1,48,1
4394,10,12,0,6,1338,1,0,1,120,120.0,1,60,1
4395,2,1,1,4,1345,0,1,1,110,110.0,1,42,1
4396,17,1,4,3,1352,1,0,0,140,90.0,1,57,0
4397,9,2,6,0,2265,2,1,0,300,265.0,1,49,1
4398,0,3,4,1,2272,0,0,2,70,70.0,1,52,1
4399,15,3,5,2,4451,5,1,2,0,0.0,1,46,1
4400,7,4,3,5,2277,2,0,0,300,265.0,1,58,1
4401,22,4,4,6,2282,1,1,1,120,120.0,1,53,1
4402,14,5,3,4,2286,0,0,1,110,70.0,1,47,0
4403,5,5,4,3,2295,1,1,0,140,140.0,1,51,1
4404,20,6,2,0,2304,2,0,0,300,265.0,1,44,1
4405,12,6,4,1,2306,0,1,2,70,70.0,1,59,1
4406,3,7,2,2,4451,5,1,2,0,0.0,1,54,1
4407,19,8,3,5,2319,2,1,0,300,265.0,1,43,1
4408,10,8,1,6,2322,1,0,1,120,120.0,1,56,1
4409,2,9,2,4,2325,0,1,1,110,110.0,1,50,1
4410,17,9,0,3,2335,1,0,0,140,140.0,1,45,1
4411,8,10,1,0,2338,2,1,0,300,265.0,1,55,1
4412,0,10,6,1,2344,0,0,2,70,70.0,1,48,1
4413,15,11,0,2,4451,5,1,2,0,0.0,1,60,1
4414,7,12,5,5,2360,2,0,0,300,265.0,1,65,1
4415,22,12,6,6,2365,1,1,1,120,120.0,1,78,1
4416,14,1,3,4,2366,0,0,1,110,110.0,1,53,1
4417,5,1,4,3,2372,1,1,0,140,140.0,1,92,1
4418,20,2,2,0,2376,2,0,0,300,265.0,1,60,1
4419,12,2,4,1,2382,0,1,2,70,0.0,1,105,0
4420,3,3,2,2,4451,5,1,2,0,0.0,1,70,1
4421,19,3,3,5,2393,2,1,0,300,100.0,1,88,0
4422,10,4,1,6,2404,1,0,1,120,120.0,1,45,1
4423,1,5,2,4,2410,0,1,1,110,110.0,1,72,1
4424,17,5,0,3,2423,1,0,0,140,140.0,1,58,1
4425,8,6,1,0,2425,2,1,0,300,110.0,1,81,0
4426,0,6,6,1,2434,0,0,2,70,70.0,1,67,1
4427,15,7,0,2,4451,5,1,2,0,0.0,1,98,1
4428,7,7,5,5,2442,2,0,0,300,100.0,1,50,0
4429,22,8,6,6,2446,1,1,1,120,120.0,1,75,1
4430,14,9,4,4,2451,0,0,1,110,110.0,1,62,1
4431,6,9,5,3,2455,1,1,0,140,140.0,1,84,1
4432,21,10,3,0,2464,2,0,0,300,265.0,1,55,1
4433,13,10,5,1,2471,0,1,2,70,70.0,1,80,1
4434,4,11,3,2,4451,5,1,2,0,0.0,1,68,1
4435,19,11,4,5,2484,2,1,0,300,100.0,1,90,0
4436,11,12,3,6,2489,1,0,1,120,100.0,1,48,0
4437,2,12,4,4,2492,0,1,1,110,110.0,1,77,1
4438,18,1,6,3,2497,1,0,0,140,140.0,1,63,1
4439,9,1,0,0,2504,2,1,0,300,265.0,1,87,1
4440,1,2,5,1,2507,0,0,2,70,70.0,1,52,1
4441,16,3,6,2,4451,5,1,2,0,0.0,1,95,1
4442,7,3,0,5,2522,2,0,0,300,265.0,1,73,1
4443,23,4,5,6,2529,1,1,1,120,120.0,1,82,1
4444,14,4,0,4,2537,0,0,1,110,110.0,1,57,1
4445,6,5,5,3,2544,1,1,0,140,140.0,1,96,1
4446,21,5,6,0,2549,2,0,0,300,265.0,1,66,1
4447,13,6,4,1,2553,0,1,2,70,70.0,1,89,1
4448,4,7,5,2,4451,5,1,2,0,0.0,1,51,1
4449,19,7,3,5,2559,2,1,0,300,100.0,1,76,0
4450,11,8,4,6,2565,1,0,1,120,120.0,1,61,1
4451,2,8,2,4,2573,0,1,1,110,110.0,1,85,1
4452,18,9,3,3,2582,1,0,0,140,140.0,1,74,1
4453,9,9,1,0,2584,2,1,0,300,120.0,1,93,0
4454,0,10,2,1,2591,0,0,2,70,70.0,1,49,1
4455,16,10,0,2,4451,5,1,2,0,0.0,1,83,1
4456,7,11,1,5,2600,2,0,0,300,265.0,1,59,1
4457,23,12,6,6,2606,1,1,1,120,120.0,1,91,1
4458,14,12,1,4,2612,0,0,1,110,70.0,1,71,0
4459,6,1,3,3,2616,1,1,0,140,120.0,1,86,0
4460,21,1,6,0,2618,2,0,0,300,265.0,1,56,1
4461,12,2,1,1,2626,0,1,2,70,70.0,1,79,1
4462,4,2,6,2,4451,5,1,2,0,0.0,1,64,1
4463,19,3,0,5,2633,2,1,0,300,265.0,1,97,1
4464,11,3,2,6,2638,1,0,1,120,90.0,1,69,0
4465,2,4,0,4,2640,0,1,1,110,110.0,1,94,1
4466,18,5,1,3,2654,1,0,0,140,140.0,1,54,1
4467,9,5,0,0,2670,2,1,0,300,265.0,1,81,1
4468,0,6,1,1,2674,0,0,2,70,70.0,1,65,1
4469,16,6,6,2,4451,5,1,2,0,0.0,1,92,1
4470,7,7,1,5,2686,2,0,0,300,265.0,1,50,1
4471,23,7,6,6,2691,1,1,1,120,70.0,1,75,0
4472,14,8,1,4,2698,0,0,1,110,110.0,1,58,1
4473,5,9,6,3,2699,1,1,0,140,140.0,1,89,1
4474,21,9,0,0,2703,2,0,0,300,265.0,1,44,1
4475,12,10,6,1,2706,0,1,2,70,90.0,1,78,0
4476,4,10,0,2,4451,5,1,2,0,0.0,1,67,1
4477,19,11,5,5,2712,2,1,0,300,265.0,1,95,1
4478,11,11,0,6,2716,1,0,1,120,120.0,1,55,1
4479,2,12,5,4,2719,0,1,1,110,110.0,1,80,1
4480,17,12,6,3,2724,1,0,0,140,140.0,1,62,1
4481,9,1,1,0,2735,2,1,0,300,265.0,1,87,1
4482,0,2,2,1,2737,0,0,2,70,0.0,1,47,0
4483,16,2,0,2,4451,5,1,2,0,0.0,1,73,1
4484,7,3,1,5,2742,2,0,0,300,265.0,1,68,1
4485,22,3,2,6,2745,1,1,1,120,120.0,1,91,1
4486,14,4,0,4,2746,0,0,1,110,110.0,1,53,1
4487,5,4,1,3,2749,1,1,0,140,90.0,1,82,0
4488,21,5,6,0,2753,2,0,0,300,265.0,1,56,1
4489,12,5,1,1,2755,0,1,2,70,70.0,1,84,1
4490,4,6,6,2,4451,5,1,2,0,0.0,1,69,1
4491,19,7,0,5,2769,2,1,0,300,265.0,1,94,1
4492,10,7,5,6,2775,1,0,1,120,120.0,1,49,1
4493,2,8,6,4,2776,0,1,1,110,110.0,1,76,1
4494,17,8,4,3,2780,1,0,0,140,90.0,1,63,0
4495,9,9,5,0,2781,2,1,0,300,265.0,1,88,1
4496,0,9,3,1,2786,0,0,2,70,70.0,1,74,1
4497,15,10,4,2,4451,5,1,2,0,0.0,1,96,1
4498,6,11,2,5,2789,2,0,0,300,110.0,1,61,0
4499,21,11,3,6,2791,1,1,1,120,120.0,1,85,1
4500,13,12,2,4,2801,0,0,1,115,90.0,4,52,0
4501,4,12,3,3,2808,1,1,0,145,145.0,4,79,1
4502,20,1,5,0,2811,2,0,0,330,265.0,4,66,1
4503,11,1,1,1,2814,0,1,2,90,0.0,4,90,0
4504,3,2,2,2,4451,5,1,2,0,0.0,4,48,1
4505,19,2,0,5,2819,2,1,0,330,265.0,4,77,1
4506,10,3,2,6,2822,1,0,1,125,125.0,4,60,1
4507,2,3,3,4,2825,0,1,1,115,115.0,4,83,1
4508,17,4,1,3,2830,1,0,0,145,100.0,4,71,0
4509,9,5,2,0,2836,2,1,0,330,265.0,4,97,1
4510,0,5,0,1,2839,0,0,2,90,90.0,4,46,1
4511,15,6,1,2,4451,5,1,2,0,0.0,4,81,1
4512,7,6,6,5,2851,2,0,0,330,265.0,4,64,1
4513,22,7,0,6,2854,1,1,1,125,125.0,4,93,1
4514,14,7,6,4,2859,0,0,1,115,0.0,4,57,0
4515,5,8,0,3,2862,1,1,0,145,145.0,4,86,1
4516,20,9,5,0,2865,2,0,0,330,265.0,4,55,1
4517,12,9,6,1,2867,0,1,2,90,90.0,4,82,1
4518,3,10,4,2,4451,5,1,2,0,0.0,4,63,1
4519,19,10,5,5,2874,2,1,0,330,90.0,4,90,0
4520,10,11,3,6,2879,1,0,1,125,125.0,4,48,1
4521,2,11,4,4,2892,0,1,1,115,115.0,4,76,1
4522,17,12,2,3,2894,1,0,0,145,145.0,4,58,1
4523,8,12,3,0,2897,2,1,0,330,265.0,4,87,1
4524,0,1,5,1,2904,0,0,2,90,90.0,4,67,1
4525,15,1,6,2,4451,5,1,2,0,0.0,4,94,1
4526,7,2,4,5,2914,2,0,0,330,265.0,4,71,1
4527,22,3,5,6,2915,1,1,1,125,90.0,4,89,0
4528,14,3,0,4,2926,0,0,1,115,100.0,4,52,0
4529,5,4,5,3,2928,1,1,0,145,145.0,4,79,1
4530,20,4,6,0,2936,2,0,0,330,265.0,4,66,1
4531,12,5,5,1,3195,0,1,2,90,90.0,4,95,1
4532,3,5,6,2,4451,5,1,2,0,0.0,4,44,1
4533,19,6,4,5,3199,2,1,0,330,265.0,4,78,1
4534,10,7,5,6,3202,1,0,1,125,125.0,4,61,1
4535,2,7,3,4,3207,0,1,1,115,115.0,4,85,1
4536,18,8,4,3,3212,1,0,0,145,125.0,4,49,0
4537,9,8,2,0,3218,2,1,0,330,265.0,4,74,1
4538,1,9,3,1,3226,0,0,2,90,90.0,4,69,1
